#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Insulin resistance,n/a,map04931,10,75,0.000860038824297577,0.00366540356069682,"Q9LNW3, Q9XF67, Q9FIF5, Q8RWC9, A0A384L621, P92958, Q9SD76, Q8H106, Q9ZW21, P30366",,Q9LNW3; Q9XF67; Q9FIF5; Q8RWC9; A0A384L621; P92958; Q9SD76; Q8H106; Q9ZW21; P30366
Gap junction,n/a,map04540,8,36,0.000140140562981542,0.000760156387081699,"Q9LMM5, Q9LQQ9, B9DGT7, B9DHQ0, Q9FJV0, P29515, P29511, P29517",,Q9LMM5; Q9LQQ9; B9DGT7; B9DHQ0; Q9FJV0; P29515; P29511; P29517
Novobiocin biosynthesis,n/a,map00401,1,12,0.374488478612865,0.449135260781929,Q67Y55,,Q67Y55
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,8,67,0.00507138524826371,0.0152567724275497,"P93836, Q9SX65, Q42524, Q9S777, Q9S7H8, P92994, Q6NQE2, Q67Y55",,P93836; Q9SX65; Q42524; Q9S777; Q9S7H8; P92994; Q6NQE2; Q67Y55
Central carbon metabolism in cancer,n/a,map05230,9,94,0.0110976720201804,0.0289997560819313,"Q9LQQ9, A0A384L5D5, Q9FE17, Q9FJV0, Q9LK23, Q8H106, A8MR07, Q8VYN6, Q9M076",,Q9LQQ9; A0A384L5D5; Q9FE17; Q9FJV0; Q9LK23; Q8H106; A8MR07; Q8VYN6; Q9M076
DNA replication,n/a,map03030,27,78,3.79387769304754E-16,3.39552053527755E-14,"Q9M7Q7, Q42572, F4HW04, A0A1P8ASY1, Q93ZX1, Q9LPD9, Q9CAM7, Q84WJ2, Q9SD82, Q500V9, Q8VXX4, F4JZZ1, F4KAB8, Q9FHJ6, Q9FL33, Q9FME0, Q9LVN7, Q9FHA3, Q8LFJ8, A0A384L859, O80786, Q0WVF5, Q9ZQ19, F4IFN6, O48520, P43299, A8MRG8",,Q9M7Q7; Q42572; F4HW04; A0A1P8ASY1; Q93ZX1; Q9LPD9; Q9CAM7; Q84WJ2; Q9SD82; Q500V9; Q8VXX4; F4JZZ1; F4KAB8; Q9FHJ6; Q9FL33; Q9FME0; Q9LVN7; Q9FHA3; Q8LFJ8; A0A384L859; O80786; Q0WVF5; Q9ZQ19; F4IFN6; O48520; P43299; A8MRG8
Mismatch repair,n/a,map03430,18,63,4.06835649266321E-10,7.28235812186714E-09,"Q9M7Q7, Q42572, Q94A33, Q93ZX1, Q8L6Z7, Q9CAM7, Q9SD82, Q8VXX4, Q9FHJ6, Q9FME0, Q9LVN7, Q8LFJ8, O24617, A0A384L859, Q9SMV7, Q9ZQ19, O48520, O65607",,Q9M7Q7; Q42572; Q94A33; Q93ZX1; Q8L6Z7; Q9CAM7; Q9SD82; Q8VXX4; Q9FHJ6; Q9FME0; Q9LVN7; Q8LFJ8; O24617; A0A384L859; Q9SMV7; Q9ZQ19; O48520; O65607
Fanconi anemia pathway,n/a,map03460,14,75,3.03541037666935E-06,2.58732598773244E-05,"Q8L840, I3XHK1, Q7Y1C4, Q9SD82, P94102, Q9FHJ6, Q9FME0, Q5XUX6, Q9LVP1, Q8LFJ8, Q84M98, Q9ZQ19, Q7Y1C5, F4JIJ1",,Q8L840; I3XHK1; Q7Y1C4; Q9SD82; P94102; Q9FHJ6; Q9FME0; Q5XUX6; Q9LVP1; Q8LFJ8; Q84M98; Q9ZQ19; Q7Y1C5; F4JIJ1
Amoebiasis,n/a,map05146,2,26,0.261385160576192,0.337210405355953,"Q9S7T8, Q9C820",,Q9S7T8; Q9C820
Homologous recombination,n/a,map03440,22,104,6.84354058544597E-10,1.16666072837603E-08,"Q8L840, Q7Y1C4, Q9SD82, P94102, Q9FHJ6, Q9XGM2, Q9FME0, Q9LVP1, Q9LVN7, Q0H8D7, Q8LFJ8, A0A384L859, Q0PCS3, Q9ZUP2, Q84M98, Q9ZQ19, Q9SK02, Q9SL02, O48520, Q7Y1C5, O04251, Q8RXD4",,Q8L840; Q7Y1C4; Q9SD82; P94102; Q9FHJ6; Q9XGM2; Q9FME0; Q9LVP1; Q9LVN7; Q0H8D7; Q8LFJ8; A0A384L859; Q0PCS3; Q9ZUP2; Q84M98; Q9ZQ19; Q9SK02; Q9SL02; O48520; Q7Y1C5; O04251; Q8RXD4
Sphingolipid metabolism,n/a,map00600,3,37,0.168189763979646,0.235663152660326,"Q9FT97, Q304B9, Q9ZPH4",,Q9FT97; Q304B9; Q9ZPH4
Inositol phosphate metabolism,n/a,map00562,9,127,0.0609532727814554,0.108026097305748,"Q84VY5, Q9LX12, Q42546, Q8H106, Q9M1K2, Q0WM29, O82200, Q6NPM8, P42801",,Q84VY5; Q9LX12; Q42546; Q8H106; Q9M1K2; Q0WM29; O82200; Q6NPM8; P42801
NF-kappa B signaling pathway,n/a,map04064,1,17,0.477773882476542,0.544723088938223,Q9ZP54,,Q9ZP54
Nicotinate and nicotinamide metabolism,n/a,map00760,3,31,0.11843042343671,0.181966058327649,"Q500Y9, Q9FE17, Q8RWM2",,Q500Y9; Q9FE17; Q8RWM2
Biofilm formation - Escherichia coli,n/a,map02026,4,25,0.0184563187958971,0.0415557366599444,"P55230, Q9FNF2, Q9SD76, Q0WVX5",,P55230; Q9FNF2; Q9SD76; Q0WVX5
Vitamin B6 metabolism,n/a,map00750,6,25,0.000678024691098309,0.00307256758750879,"Q9FZ62, Q67YC0, Q8LAD0, Q9ZNR6, Q9SHP0, Q96255",,Q9FZ62; Q67YC0; Q8LAD0; Q9ZNR6; Q9SHP0; Q96255
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,6,31,0.00178590116824037,0.00673002756031632,"Q9LQQ9, P51430, Q9FJV0, Q8H106, O23252, O48549",,Q9LQQ9; P51430; Q9FJV0; Q8H106; O23252; O48549
Systemic lupus erythematosus,n/a,map05322,13,91,8.26267579644418E-05,0.000484924251660167,"Q9LQQ4, P59226, Q9FX60, Q9S9K7, Q9LZ46, Q9FFC0, Q94F49, Q9FJE8, P59259, O23628, Q9SI96, Q9ZUS0, Q9SII0",,Q9LQQ4; P59226; Q9FX60; Q9S9K7; Q9LZ46; Q9FFC0; Q94F49; Q9FJE8; P59259; O23628; Q9SI96; Q9ZUS0; Q9SII0
Platinum drug resistance,n/a,map01524,27,115,1.02418534465773E-12,3.33325775806788E-11,"Q9SRY5, P42760, Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9XF67, Q9FUT0, Q9SR36, O24617, P30182, Q9SMV7, Q9LZG7, Q9LZI9, Q8GWP3, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422, Q9T0G2, O65607",,Q9SRY5; P42760; Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9XF67; Q9FUT0; Q9SR36; O24617; P30182; Q9SMV7; Q9LZG7; Q9LZI9; Q8GWP3; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422; Q9T0G2; O65607
Biofilm formation - Vibrio cholerae,n/a,map05111,2,8,0.0467841058129294,0.0867808802125841,"Q42538, Q8S895",,Q42538; Q8S895
Aminobenzoate degradation,n/a,map00627,2,16,0.132286432794339,0.194891123211412,"P32962, A0A1P8B760",,P32962; A0A1P8B760
Styrene degradation,n/a,map00643,3,17,0.032324807711246,0.064649615422492,"Q9ZRA2, P32962, A0A1P8B760",,Q9ZRA2; P32962; A0A1P8B760
RNA polymerase,n/a,map03020,6,83,0.136748693057552,0.19900826062847,"Q8LFJ6, F4I366, F4KD38, Q9LVK6, Q9SVY0, Q8L5V0",,Q8LFJ6; F4I366; F4KD38; Q9LVK6; Q9SVY0; Q8L5V0
Cytosolic DNA-sensing pathway,n/a,map04623,2,50,0.707423904521598,0.76053380726346,"Q8LFJ6, F4KD38",,Q8LFJ6; F4KD38
Thiamine metabolism,n/a,map00730,1,35,1,1.02432045779685,Q9ZUU1,,Q9ZUU1
Notch signaling pathway,n/a,map04330,3,28,0.0959972148874665,0.156569489429216,"Q8H0W2, Q8GUM5, O22446",,Q8H0W2; Q8GUM5; O22446
Bacterial secretion system,n/a,map03070,2,24,0.234857296731392,0.307981363479262,"D8WUA4, Q42191",,D8WUA4; Q42191
Thyroid hormone signaling pathway,n/a,map04919,7,78,0.0313926296639031,0.0636745689500132,"Q9LQQ9, Q9XF67, Q9FJV0, Q8H0W2, Q8VYN6, Q9M076, O22446",,Q9LQQ9; Q9XF67; Q9FJV0; Q8H0W2; Q8VYN6; Q9M076; O22446
Phospholipase D signaling pathway,n/a,map04072,4,81,0.547470737250617,0.608678645763108,"Q9LQQ9, Q9FJV0, Q9M1K2, Q9T052",,Q9LQQ9; Q9FJV0; Q9M1K2; Q9T052
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,n/a,map00563,2,35,0.379233149607589,0.452551558531723,"Q500W7, A0A384L5L1",,Q500W7; A0A384L5L1
Glutamatergic synapse,n/a,map04724,3,59,0.484266964722795,0.550373248796065,"Q9LQQ9, Q8LAS7, Q9T052",,Q9LQQ9; Q8LAS7; Q9T052
Cell cycle - Caulobacter,n/a,map04112,1,31,1,1.02432045779685,Q66GN9,,Q66GN9
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,4,54,0.149846420068678,0.21415176999835,"Q9LQQ9, Q8LAS7, Q9FJV0, Q8H106",,Q9LQQ9; Q8LAS7; Q9FJV0; Q8H106
Th1 and Th2 cell differentiation,n/a,map04658,2,26,0.261385160576192,0.337210405355953,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Th17 cell differentiation,n/a,map04659,6,34,0.00269400970050798,0.00931841036504208,"Q9LQQ9, P27323, Q8LAS7, O03986, P51818, P55737",,Q9LQQ9; P27323; Q8LAS7; O03986; P51818; P55737
T cell receptor signaling pathway,n/a,map04660,4,34,0.0447323266166845,0.0840638998885725,"Q9LQQ9, Q9XF67, Q8LAS7, Q9FJV0",,Q9LQQ9; Q9XF67; Q8LAS7; Q9FJV0
Apoptosis - fly,n/a,map04214,7,27,0.000161968618648423,0.00086544426083784,"Q9LQQ9, Q9SMW7, Q9CAT7, Q9C5R8, Q8RXF8, Q9ZP54, Q9T0G2",,Q9LQQ9; Q9SMW7; Q9CAT7; Q9C5R8; Q8RXF8; Q9ZP54; Q9T0G2
Apoptosis - multiple species,n/a,map04215,1,6,0.223246516745685,0.294916062712011,Q9T0G2,,Q9T0G2
Herpes simplex virus 1 infection,n/a,map05168,9,82,0.00503864401028497,0.0154173893648036,"Q9XFR5, Q9FE78, Q9SRU3, P30366, Q8VYA5, F4JHI7, Q9T0G2, O49733, P92965",,Q9XFR5; Q9FE78; Q9SRU3; P30366; Q8VYA5; F4JHI7; Q9T0G2; O49733; P92965
Ferroptosis,n/a,map04216,3,43,0.222751321778409,0.295351752580261,"Q39101, Q9LK39, Q9SJD4",,Q39101; Q9LK39; Q9SJD4
Adipocytokine signaling pathway,n/a,map04920,5,36,0.0144887292262484,0.0343507620066022,"Q93ZH9, Q8RWC9, Q9LK39, P92958, Q9SJD4",,Q93ZH9; Q8RWC9; Q9LK39; P92958; Q9SJD4
Photosynthesis,n/a,map00195,3,147,0.501496354107411,0.56815093281789,"O04090, P56774, P62090",,O04090; P56774; P62090
"Alanine, aspartate and glutamate metabolism",n/a,map00250,16,97,2.57657665192298E-06,2.30603610347107E-05,"Q9SAK4, Q38946, P50287, Q9LFU1, Q8VZC3, Q9SR86, Q9LSH2, Q94CE5, A0A384L621, Q9LVW7, P49078, Q9ZPS3, Q8RY94, Q9SZX3, Q9STG9, Q940M2",,Q9SAK4; Q38946; P50287; Q9LFU1; Q8VZC3; Q9SR86; Q9LSH2; Q94CE5; A0A384L621; Q9LVW7; P49078; Q9ZPS3; Q8RY94; Q9SZX3; Q9STG9; Q940M2
Arginine biosynthesis,n/a,map00220,4,66,0.31624604849892,0.386403021715404,"Q38946, Q9ZUR7, Q9SZX3, B5X4Z4",,Q38946; Q9ZUR7; Q9SZX3; B5X4Z4
Degradation of aromatic compounds,n/a,map01220,2,15,0.120296708344901,0.182483989777434,"Q9SK87, P92994",,Q9SK87; P92994
Retinol metabolism,n/a,map00830,2,17,0.144531585333521,0.208218541446279,"Q9SK87, Q9SLD2",,Q9SK87; Q9SLD2
Naphthalene degradation,n/a,map00626,1,13,0.396662636363443,0.470215972907658,Q9SK87,,Q9SK87
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,20,89,1.6306275786781E-09,2.53810727463809E-08,"Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9SK87, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422",,Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9SK87; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422
Drug metabolism - cytochrome P450,n/a,map00982,20,92,2.67306371974864E-09,3.82782724668006E-08,"Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9SK87, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422",,Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9SK87; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422
Mineral absorption,n/a,map04978,3,29,0.103268166933123,0.161794327186249,"Q39101, O82089, Q8GWP3",,Q39101; O82089; Q8GWP3
Breast cancer,n/a,map05224,6,30,0.00154210114726285,0.00603357607344372,"Q9LQQ9, Q7Y1C4, Q9FJV0, Q8H106, Q9FNY0, Q7Y1C5",,Q9LQQ9; Q7Y1C4; Q9FJV0; Q8H106; Q9FNY0; Q7Y1C5
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,1,1.02432045779685,Q9LQQ9,,Q9LQQ9
Long-term depression,n/a,map04730,2,19,0.169657560112149,0.235873423379221,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Other glycan degradation,n/a,map00511,2,30,0.314359413298257,0.385413253290328,"Q8L7S6, P94078",,Q8L7S6; P94078
Glycosaminoglycan degradation,n/a,map00531,1,11,0.351499554250313,0.423693065392633,Q8L7S6,,Q8L7S6
Glycosphingolipid biosynthesis - ganglio series,n/a,map00604,1,9,0.302956582075704,0.375939190236055,Q8L7S6,,Q8L7S6
Diterpenoid biosynthesis,n/a,map00904,4,40,0.0698329692150639,0.12019328355285,"Q9FZ21, Q39103, Q9SAK2, Q39112",,Q9FZ21; Q39103; Q9SAK2; Q39112
Base excision repair,n/a,map03410,10,68,0.000432451879297237,0.00203707595774225,"Q9M7Q7, Q42572, F4HW04, A0A178WLS6, Q500V9, Q9LVN7, F4JCQ3, F4IFN6, Q9ZP54, O48520",,Q9M7Q7; Q42572; F4HW04; A0A178WLS6; Q500V9; Q9LVN7; F4JCQ3; F4IFN6; Q9ZP54; O48520
Chemical carcinogenesis,n/a,map05204,20,84,6.86503537763267E-10,1.11712848417841E-08,"Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9SK87, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422",,Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9SK87; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422
Fatty acid elongation,n/a,map00062,11,59,3.44459217171474E-05,0.000228363703235903,"Q9MAM3, A0A178W7C0, Q5XEP9, Q9LN49, Q8L9C4, Q8VZB2, Q9M2U2, A0A384KPB2, Q570B4, Q9SYZ0, O65677",,Q9MAM3; A0A178W7C0; Q5XEP9; Q9LN49; Q8L9C4; Q8VZB2; Q9M2U2; A0A384KPB2; Q570B4; Q9SYZ0; O65677
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,4,30,0.0313749250450762,0.0645530067019383,"B6EXY6, Q9FJV8, Q9FI37, Q9T0J9",,B6EXY6; Q9FJV8; Q9FI37; Q9T0J9
Linoleic acid metabolism,n/a,map00591,4,14,0.00323670859102298,0.0105340152326021,"Q06327, Q9FNX8, Q9M1I6, Q8S8N6",,Q06327; Q9FNX8; Q9M1I6; Q8S8N6
Arachidonic acid metabolism,n/a,map00590,5,29,0.00659191176505752,0.0188040192182517,"Q9FHX0, Q9M1I6, Q8S8N6, O48646, Q9M0G0",,Q9FHX0; Q9M1I6; Q8S8N6; O48646; Q9M0G0
Type II diabetes mellitus,n/a,map04930,3,39,0.185943651759528,0.253109609619434,"Q9LQQ9, A0A384L5D5, A8MR07",,Q9LQQ9; A0A384L5D5; A8MR07
Streptomycin biosynthesis,n/a,map00521,2,25,0.248110223307882,0.324173211475261,"Q9LX12, P42801",,Q9LX12; P42801
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.418050897571271,0.490695807641033,Q38946,,Q38946
Butanoate metabolism,n/a,map00650,6,34,0.00269400970050798,0.00931841036504208,"Q9SAK4, Q9FIK7, Q8VZF1, Q9LSH2, Q94CE5, Q9ZPS3",,Q9SAK4; Q9FIK7; Q8VZF1; Q9LSH2; Q94CE5; Q9ZPS3
C5-Branched dibasic acid metabolism,n/a,map00660,3,11,0.0120806435577442,0.0304568337582565,"Q9SA14, P93832, Q94AR8",,Q9SA14; P93832; Q94AR8
Prodigiosin biosynthesis,n/a,map00333,3,11,0.0120806435577442,0.0304568337582565,"Q9FK50, Q8RU07, Q9SVQ9",,Q9FK50; Q8RU07; Q9SVQ9
Biotin metabolism,n/a,map00780,3,28,0.0959972148874665,0.156569489429216,"Q8GW43, Q9FK50, Q9SVQ9",,Q8GW43; Q9FK50; Q9SVQ9
Endocrine resistance,n/a,map01522,5,16,0.000705876939485038,0.00315879930419555,"Q9LQQ9, A3KPF2, Q9FJV0, Q84W92, Q9FNY0",,Q9LQQ9; A3KPF2; Q9FJV0; Q84W92; Q9FNY0
Glycosphingolipid biosynthesis - globo and isoglobo series,n/a,map00603,2,15,0.120296708344901,0.182483989777434,"Q8L7S6, Q9FT97",,Q8L7S6; Q9FT97
Lipopolysaccharide biosynthesis,n/a,map00540,1,23,0.57946481033709,0.642255114862781,Q9AV97,,Q9AV97
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,2,10,0.065496087651098,0.114100240287558,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
ErbB signaling pathway,n/a,map04012,2,13,0.0972269790224864,0.157498907194797,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Endometrial cancer,n/a,map05213,4,21,0.0109903438707668,0.0289304640127537,"Q9LQQ9, Q9XF67, Q9FJV0, Q8H106",,Q9LQQ9; Q9XF67; Q9FJV0; Q8H106
Prolactin signaling pathway,n/a,map04917,2,10,0.065496087651098,0.114100240287558,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
"Growth hormone synthesis, secretion and action",n/a,map04935,2,17,0.144531585333521,0.208218541446279,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
IL-17 signaling pathway,n/a,map04657,9,29,5.61558288683393E-06,4.56904243974215E-05,"Q9LMM5, Q8H1U4, Q9LQQ9, Q9XFR5, P27323, O03986, P51818, P55737, F4JHI7",,Q9LMM5; Q8H1U4; Q9LQQ9; Q9XFR5; P27323; O03986; P51818; P55737; F4JHI7
Hypertrophic cardiomyopathy (HCM),n/a,map05410,2,14,0.108597708736959,0.168302942544725,"Q8RWC9, P92958",,Q8RWC9; P92958
Antifolate resistance,n/a,map01523,5,24,0.00325580766337307,0.0104069566382818,"Q84WV0, Q94C74, O64767, Q9SVM4, Q94JQ3",,Q84WV0; Q94C74; O64767; Q9SVM4; Q94JQ3
Chronic myeloid leukemia,n/a,map05220,5,22,0.0023469818521196,0.0084870656874628,"Q9LQQ9, Q9FJV0, Q8H0W2, Q9FNY0, O22446",,Q9LQQ9; Q9FJV0; Q8H0W2; Q9FNY0; O22446
Taurine and hypotaurine metabolism,n/a,map00430,3,14,0.0208552118871673,0.0455254015585725,"Q9LSH2, Q9ZPS3, Q9M0G0",,Q9LSH2; Q9ZPS3; Q9M0G0
Regulation of lipolysis in adipocytes,n/a,map04923,1,4,0.165105699535341,0.233627827800996,O22975,,O22975
TNF signaling pathway,n/a,map04668,2,7,0.038312866712713,0.0739407346800607,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Thyroid cancer,n/a,map05216,3,9,0.00769805082165822,0.0212810980243524,"Q9LQQ9, A4GSN8, Q9FJV0",,Q9LQQ9; A4GSN8; Q9FJV0
Melanoma,n/a,map05218,4,18,0.00691289322928637,0.0194867383943663,"Q9LQQ9, Q9FJV0, Q8H106, Q9FNY0",,Q9LQQ9; Q9FJV0; Q8H106; Q9FNY0
Bladder cancer,n/a,map05219,3,9,0.00769805082165822,0.0212810980243524,"Q9LQQ9, Q9FJV0, Q9FNY0",,Q9LQQ9; Q9FJV0; Q9FNY0
Non-small cell lung cancer,n/a,map05223,4,17,0.00581726230401068,0.0172114041721969,"Q9LQQ9, Q9XF67, Q9FJV0, Q9FNY0",,Q9LQQ9; Q9XF67; Q9FJV0; Q9FNY0
Dorso-ventral axis formation,n/a,map04320,2,4,0.0171315735566085,0.0391891586790149,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Relaxin signaling pathway,n/a,map04926,2,6,0.0305062677944774,0.0638669232188474,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,5,29,0.00659191176505752,0.0188040192182517,"Q9LQQ9, Q9FJV0, Q9LHG9, Q9SZY1, Q9T052",,Q9LQQ9; Q9FJV0; Q9LHG9; Q9SZY1; Q9T052
GnRH secretion,n/a,map04929,2,4,0.0171315735566085,0.0391891586790149,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Cholinergic synapse,n/a,map04725,2,6,0.0305062677944774,0.0638669232188474,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Serotonergic synapse,n/a,map04726,2,7,0.038312866712713,0.0739407346800607,"Q9LQQ9, Q9FJV0",,Q9LQQ9; Q9FJV0
Vasopressin-regulated water reabsorption,n/a,map04962,2,28,0.287929500941062,0.362953384989085,"O04486, Q9M0Y8",,O04486; Q9M0Y8
Flavone and flavonol biosynthesis,n/a,map00944,2,11,0.0756324602875279,0.12862907735361,"Q9S9P6, Q9SD85",,Q9S9P6; Q9SD85
Steroid hormone biosynthesis,n/a,map00140,1,5,0.194700524693282,0.26402571151589,Q8L9C4,,Q8L9C4
Platelet activation,n/a,map04611,2,20,0.182478045522804,0.249340230141847,"Q9LQQ9, P30366",,Q9LQQ9; P30366
Non-homologous end-joining,n/a,map03450,3,12,0.0147078596179282,0.0345273032342183,"Q9XGM2, Q9LL84, Q9SL02",,Q9XGM2; Q9LL84; Q9SL02
Biosynthesis of siderophore group nonribosomal peptides,n/a,map01053,1,4,0.165105699535341,0.233627827800996,Q9S7H8,,Q9S7H8
Fat digestion and absorption,n/a,map04975,3,11,0.0120806435577442,0.0304568337582565,"Q9FIK7, Q8S8N6, Q9SLD2",,Q9FIK7; Q8S8N6; Q9SLD2
Leishmaniasis,n/a,map05140,1,10,0.327665932004016,0.396969217114849,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,2,6,0.0305062677944774,0.0638669232188474,"Q9LQQ9, Q9XF67",,Q9LQQ9; Q9XF67
Synthesis and degradation of ketone bodies,n/a,map00072,1,8,0.277339334469408,0.353336233950349,Q9FIK7,,Q9FIK7
Biosynthesis of various secondary metabolites - part 2,n/a,map00998,1,3,0.134423514006874,0.196824613556077,Q9FVQ6,,Q9FVQ6
Polyketide sugar unit biosynthesis,n/a,map00523,1,2,0.102614026192866,0.163633948227377,Q9LQ04,,Q9LQ04
Aflatoxin biosynthesis,n/a,map00254,1,2,0.102614026192866,0.163633948227377,Q38970,,Q38970
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.250780838071786,0.325288188513404,Q38946,,Q38946
Toll and Imd signaling pathway,n/a,map04624,1,20,0.531368977579097,0.595399355159051,P35134,,P35134
Benzoate degradation,n/a,map00362,1,9,0.302956582075704,0.375939190236055,Q9FIK7,,Q9FIK7
Caffeine metabolism,n/a,map00232,1,4,0.165105699535341,0.233627827800996,F4JLI5,,F4JLI5
Ovarian steroidogenesis,n/a,map04913,1,3,0.134423514006874,0.196824613556077,A0A178W7C0,,A0A178W7C0
