namespace,id,name,counts
cellular_component,GO:0034707,chloride channel complex, 8
cellular_component,GO:0034715,pICln-Sm protein complex, 5
cellular_component,GO:0034719,SMN-Sm protein complex, 6
cellular_component,GO:0035061,interchromatin granule, 2
cellular_component,GO:0035097,histone methyltransferase complex, 7
cellular_component,GO:0035098,ESC/E(Z) complex, 2
cellular_component,GO:0035101,FACT complex, 3
cellular_component,GO:0035102,PRC1 complex, 3
cellular_component,GO:0035145,exon-exon junction complex, 5
cellular_component,GO:0035267,NuA4 histone acetyltransferase complex, 15
cellular_component,GO:0035327,transcriptionally active chromatin, 3
cellular_component,GO:0035371,microtubule plus-end, 3
cellular_component,GO:0035618,root hair, 8
cellular_component,GO:0035619,root hair tip, 7
cellular_component,GO:0035658,Mon1-Ccz1 complex, 3
cellular_component,GO:0035861,site of double-strand break, 8
cellular_component,GO:0042025,host cell nucleus, 156
cellular_component,GO:0042170,plastid membrane, 3
cellular_component,GO:0042406,extrinsic component of endoplasmic reticulum membrane, 5
cellular_component,GO:0042555,MCM complex, 10
cellular_component,GO:0042643,"actomyosin, actin portion", 2
cellular_component,GO:0042644,chloroplast nucleoid, 48
cellular_component,GO:0042645,mitochondrial nucleoid, 7
cellular_component,GO:0042646,plastid nucleoid, 8
cellular_component,GO:0042651,thylakoid membrane, 23
cellular_component,GO:0042720,mitochondrial inner membrane peptidase complex, 3
cellular_component,GO:0042721,TIM22 mitochondrial import inner membrane insertion complex, 8
cellular_component,GO:0042765,GPI-anchor transamidase complex, 6
cellular_component,GO:0042788,polysomal ribosome, 95
cellular_component,GO:0042807,central vacuole, 6
cellular_component,GO:0042995,cell projection, 17
cellular_component,GO:0043036,starch grain, 2
cellular_component,GO:0043073,germ cell nucleus, 2
cellular_component,GO:0043078,polar nucleus, 6
cellular_component,GO:0043186,P granule, 6
cellular_component,GO:0043190,ATP-binding cassette (ABC) transporter complex, 2
cellular_component,GO:0043229,intracellular organelle, 5
cellular_component,GO:0043231,intracellular membrane-bounded organelle, 232
cellular_component,GO:0043240,Fanconi anaemia nuclear complex, 5
cellular_component,GO:0043527,tRNA methyltransferase complex, 2
cellular_component,GO:0043529,GET complex, 2
cellular_component,GO:0043564,Ku70:Ku80 complex, 2
cellular_component,GO:0043596,nuclear replication fork, 2
cellular_component,GO:0043614,multi-eIF complex, 3
cellular_component,GO:0043625,delta DNA polymerase complex, 3
cellular_component,GO:0043626,PCNA complex, 2
cellular_component,GO:0043657,host cell, 2
cellular_component,GO:0043680,filiform apparatus, 2
cellular_component,GO:0044545,NSL complex, 4
cellular_component,GO:0044611,nuclear pore inner ring, 2
cellular_component,GO:0044613,nuclear pore central transport channel, 6
cellular_component,GO:0044614,nuclear pore cytoplasmic filaments, 4
cellular_component,GO:0044615,nuclear pore nuclear basket, 2
cellular_component,GO:0044853,plasma membrane raft, 3
cellular_component,GO:0045025,mitochondrial degradosome, 2
cellular_component,GO:0045177,apical part of cell, 5
cellular_component,GO:0045239,tricarboxylic acid cycle enzyme complex, 2
cellular_component,GO:0045252,oxoglutarate dehydrogenase complex, 4
cellular_component,GO:0045254,pyruvate dehydrogenase complex, 3
cellular_component,GO:0045261,"proton-transporting ATP synthase complex, catalytic core F(1)", 9
cellular_component,GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(o)", 12
cellular_component,GO:0045271,respiratory chain complex I, 16
cellular_component,GO:0045273,respiratory chain complex II, 13
cellular_component,GO:0045275,respiratory chain complex III, 2
cellular_component,GO:0045281,succinate dehydrogenase complex, 3
cellular_component,GO:0045298,tubulin complex, 6
cellular_component,GO:0045335,phagocytic vesicle, 3
cellular_component,GO:0046540,U4/U6 x U5 tri-snRNP complex, 25
cellular_component,GO:0046658,anchored component of plasma membrane, 132
cellular_component,GO:0046695,SLIK (SAGA-like) complex, 4
cellular_component,GO:0046861,glyoxysomal membrane, 4
cellular_component,GO:0046930,pore complex, 16
cellular_component,GO:0048046,apoplast, 398
cellular_component,GO:0048188,Set1C/COMPASS complex, 5
cellular_component,GO:0048226,Casparian strip, 11
cellular_component,GO:0048471,perinuclear region of cytoplasm, 34
cellular_component,GO:0048476,Holliday junction resolvase complex, 3
cellular_component,GO:0048555,generative cell nucleus, 2
cellular_component,GO:0051233,spindle midzone, 6
cellular_component,GO:0052718,tRNA-specific adenosine-34 deaminase complex, 3
cellular_component,GO:0055028,cortical microtubule, 18
cellular_component,GO:0055035,plastid thylakoid membrane, 7
cellular_component,GO:0055037,recycling endosome, 3
cellular_component,GO:0055038,recycling endosome membrane, 5
cellular_component,GO:0055044,symplast, 2
cellular_component,GO:0055087,Ski complex, 2
cellular_component,GO:0061574,ASAP complex, 2
cellular_component,GO:0061617,MICOS complex, 3
cellular_component,GO:0061908,phagophore, 3
cellular_component,GO:0061927,TOC-TIC supercomplex I, 3
cellular_component,GO:0062091,Ycf2/FtsHi complex, 8
cellular_component,GO:0070062,extracellular exosome, 10
cellular_component,GO:0070382,exocytic vesicle, 2
cellular_component,GO:0070390,transcription export complex 2, 4
cellular_component,GO:0070449,elongin complex, 2
cellular_component,GO:0070461,SAGA-type complex, 5
cellular_component,GO:0070469,respirasome, 19
cellular_component,GO:0070505,pollen coat, 3
cellular_component,GO:0070531,BRCA1-A complex, 7
cellular_component,GO:0070545,PeBoW complex, 2
cellular_component,GO:0070552,BRISC complex, 5
cellular_component,GO:0070652,HAUS complex, 7
cellular_component,GO:0070765,gamma-secretase complex, 2
cellular_component,GO:0070847,core mediator complex, 8
cellular_component,GO:0070939,Dsl1/NZR complex, 2
cellular_component,GO:0070971,endoplasmic reticulum exit site, 17
cellular_component,GO:0070985,transcription factor TFIIK complex, 4
cellular_component,GO:0071004,U2-type prespliceosome, 21
cellular_component,GO:0071006,U2-type catalytic step 1 spliceosome, 7
cellular_component,GO:0071007,U2-type catalytic step 2 spliceosome, 9
cellular_component,GO:0071008,U2-type post-mRNA release spliceosomal complex, 2
cellular_component,GO:0071011,precatalytic spliceosome, 22
cellular_component,GO:0071013,catalytic step 2 spliceosome, 45
cellular_component,GO:0071014,post-mRNA release spliceosomal complex, 8
cellular_component,GO:0071339,MLL1 complex, 5
cellular_component,GO:0071439,clathrin complex, 2
cellular_component,GO:0071458,integral component of cytoplasmic side of endoplasmic reticulum membrane, 10
cellular_component,GO:0071513,phosphopantothenoylcysteine decarboxylase complex, 2
cellular_component,GO:0071540,"eukaryotic translation initiation factor 3 complex, eIF3e", 2
cellular_component,GO:0071541,"eukaryotic translation initiation factor 3 complex, eIF3m", 5
cellular_component,GO:0071556,integral component of lumenal side of endoplasmic reticulum membrane, 6
cellular_component,GO:0071782,endoplasmic reticulum tubular network, 5
cellular_component,GO:0071818,BAT3 complex, 2
cellular_component,GO:0071819,DUBm complex, 2
cellular_component,GO:0071821,FANCM-MHF complex, 2
cellular_component,GO:0071944,cell periphery, 25
cellular_component,GO:0072546,ER membrane protein complex, 9
cellular_component,GO:0072686,mitotic spindle, 11
cellular_component,GO:0080008,Cul4-RING E3 ubiquitin ligase complex, 72
cellular_component,GO:0089701,U2AF, 6
cellular_component,GO:0090404,pollen tube tip, 13
cellular_component,GO:0090406,pollen tube, 56
cellular_component,GO:0090575,RNA polymerase II transcription factor complex, 20
cellular_component,GO:0090694,Scc2-Scc4 cohesin loading complex, 3
cellular_component,GO:0097218,sieve plate, 2
cellular_component,GO:0097255,R2TP complex, 3
cellular_component,GO:0097268,cytoophidium, 2
cellular_component,GO:0097344,Rix1 complex, 3
cellular_component,GO:0097361,CIA complex, 3
cellular_component,GO:0097431,mitotic spindle pole, 2
cellular_component,GO:0097526,spliceosomal tri-snRNP complex, 9
cellular_component,GO:0097550,transcriptional preinitiation complex, 7
cellular_component,GO:0098572,stromal side of plastid thylakoid membrane, 2
cellular_component,GO:0098807,chloroplast thylakoid membrane protein complex, 5
cellular_component,GO:0099080,supramolecular complex, 3
cellular_component,GO:0099503,secretory vesicle, 144
cellular_component,GO:0101031,chaperone complex, 4
cellular_component,GO:1990071,TRAPPII protein complex, 2
cellular_component,GO:1990124,messenger ribonucleoprotein complex, 3
cellular_component,GO:1990246,uniplex complex, 6
cellular_component,GO:1990298,bub1-bub3 complex, 3
cellular_component,GO:1990316,Atg1/ULK1 kinase complex, 3
cellular_component,GO:1990429,peroxisomal importomer complex, 3
cellular_component,GO:1990604,IRE1-TRAF2-ASK1 complex, 3
cellular_component,GO:1990726,Lsm1-7-Pat1 complex, 7
cellular_component,GO:1990745,EARP complex, 2
cellular_component,GO:1990879,CST complex, 2
cellular_component,GO:1990904,ribonucleoprotein complex, 42
biological_process,GO:0000002,mitochondrial genome maintenance, 3
biological_process,GO:0000003,reproduction, 8
biological_process,GO:0000012,single strand break repair, 5
biological_process,GO:0000023,maltose metabolic process, 2
biological_process,GO:0000025,maltose catabolic process, 2
biological_process,GO:0000027,ribosomal large subunit assembly, 43
biological_process,GO:0000028,ribosomal small subunit assembly, 37
biological_process,GO:0000032,cell wall mannoprotein biosynthetic process, 2
biological_process,GO:0000038,very long-chain fatty acid metabolic process, 6
biological_process,GO:0000045,autophagosome assembly, 22
biological_process,GO:0000050,urea cycle, 3
biological_process,GO:0000054,ribosomal subunit export from nucleus, 8
biological_process,GO:0000055,ribosomal large subunit export from nucleus, 8
biological_process,GO:0000056,ribosomal small subunit export from nucleus, 4
biological_process,GO:0000070,mitotic sister chromatid segregation, 10
biological_process,GO:0000076,DNA replication checkpoint, 4
biological_process,GO:0000077,DNA damage checkpoint, 6
biological_process,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity, 48
biological_process,GO:0000082,G1/S transition of mitotic cell cycle, 8
biological_process,GO:0000086,G2/M transition of mitotic cell cycle, 3
biological_process,GO:0000096,sulfur amino acid metabolic process, 2
biological_process,GO:0000103,sulfate assimilation, 20
biological_process,GO:0000105,histidine biosynthetic process, 11
biological_process,GO:0000122,negative regulation of transcription by RNA polymerase II, 35
biological_process,GO:0000132,establishment of mitotic spindle orientation, 3
biological_process,GO:0000160,phosphorelay signal transduction system, 20
biological_process,GO:0000162,tryptophan biosynthetic process, 21
biological_process,GO:0000165,MAPK cascade, 2
biological_process,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay", 19
biological_process,GO:0000187,activation of MAPK activity, 3
biological_process,GO:0000188,inactivation of MAPK activity, 2
biological_process,GO:0000209,protein polyubiquitination, 76
biological_process,GO:0000212,meiotic spindle organization, 4
biological_process,GO:0000226,microtubule cytoskeleton organization, 54
biological_process,GO:0000244,spliceosomal tri-snRNP complex assembly, 5
biological_process,GO:0000245,spliceosomal complex assembly, 9
biological_process,GO:0000256,allantoin catabolic process, 3
biological_process,GO:0000266,mitochondrial fission, 16
biological_process,GO:0000271,polysaccharide biosynthetic process, 3
biological_process,GO:0000272,polysaccharide catabolic process, 16
biological_process,GO:0000278,mitotic cell cycle, 49
biological_process,GO:0000280,nuclear division, 3
biological_process,GO:0000281,mitotic cytokinesis, 3
biological_process,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay", 2
biological_process,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening, 8
biological_process,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA, 7
biological_process,GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic", 2
biological_process,GO:0000301,"retrograde transport, vesicle recycling within Golgi", 2
biological_process,GO:0000302,response to reactive oxygen species, 44
biological_process,GO:0000304,response to singlet oxygen, 6
biological_process,GO:0000338,protein deneddylation, 10
biological_process,GO:0000349,generation of catalytic spliceosome for first transesterification step, 3
biological_process,GO:0000350,generation of catalytic spliceosome for second transesterification step, 2
biological_process,GO:0000373,Group II intron splicing, 25
biological_process,GO:0000379,tRNA-type intron splice site recognition and cleavage, 2
biological_process,GO:0000380,"alternative mRNA splicing, via spliceosome", 9
biological_process,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome", 38
biological_process,GO:0000387,spliceosomal snRNP assembly, 17
biological_process,GO:0000388,spliceosome conformational change to release U4 (or U4atac) and U1 (or U11), 2
biological_process,GO:0000390,spliceosomal complex disassembly, 3
biological_process,GO:0000394,"RNA splicing, via endonucleolytic cleavage and ligation", 3
biological_process,GO:0000398,"mRNA splicing, via spliceosome", 118
biological_process,GO:0000413,protein peptidyl-prolyl isomerization, 26
biological_process,GO:0000422,autophagy of mitochondrion, 17
biological_process,GO:0000423,mitophagy, 2
biological_process,GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)", 4
biological_process,GO:0000454,snoRNA guided rRNA pseudouridine synthesis, 2
biological_process,GO:0000455,enzyme-directed rRNA pseudouridine synthesis, 6
biological_process,GO:0000460,maturation of 5.8S rRNA, 9
biological_process,GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)", 2
biological_process,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)", 23
