#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Sphingolipid metabolism,n/a,map00600,4,37,0.0509204121417325,0.0817041158455981,"Q9FT97, Q9LFA6, Q304B9, Q8L7L1",,Q9FT97; Q9LFA6; Q304B9; Q8L7L1
Inositol phosphate metabolism,n/a,map00562,18,127,2.66257688946898E-06,2.04323835213598E-05,"Q9SUI2, Q7XZU3, Q84MA2, Q39032, Q944C2, O49623, Q8L850, F4J3T8, Q9LT75, Q96328, Q9M1K2, Q0WM29, O82200, O81020, Q9SLG9, Q8H1S0, O81893, P42801",,Q9SUI2; Q7XZU3; Q84MA2; Q39032; Q944C2; O49623; Q8L850; F4J3T8; Q9LT75; Q96328; Q9M1K2; Q0WM29; O82200; O81020; Q9SLG9; Q8H1S0; O81893; P42801
Nicotinate and nicotinamide metabolism,n/a,map00760,4,31,0.0308705745607611,0.0539470931680627,"Q94AQ6, Q94A82, Q9FGS4, Q9SJM7",,Q94AQ6; Q94A82; Q9FGS4; Q9SJM7
Biofilm formation - Escherichia coli,n/a,map02026,3,25,0.0695549123331014,0.10628954135751,"Q9FNF2, Q9SD76, Q0WVX5",,Q9FNF2; Q9SD76; Q0WVX5
Vitamin B6 metabolism,n/a,map00750,2,25,0.235845536702414,0.301643023391131,"Q8LAD0, Q9ZNR6",,Q8LAD0; Q9ZNR6
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,6,31,0.00149603607041415,0.00475766425996571,"Q9LQQ9, Q9FR53, Q9FVS6, P42818, Q9LT75, O23252",,Q9LQQ9; Q9FR53; Q9FVS6; P42818; Q9LT75; O23252
Systemic lupus erythematosus,n/a,map05322,9,91,0.00744288204087417,0.0173995851684012,"Q9FX60, Q9C681, Q0V7U7, Q9LZ45, Q94F49, Q9FKQ3, Q9SF55, Q9SI96, P59169",,Q9FX60; Q9C681; Q0V7U7; Q9LZ45; Q94F49; Q9FKQ3; Q9SF55; Q9SI96; P59169
Platinum drug resistance,n/a,map01524,25,115,1.39840171819111E-11,4.93635806521463E-10,"Q9LQQ9, Q9FUS8, Q9SHH6, O23138, Q9C6C8, Q9XIF8, Q9SH30, Q766Z3, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q93VM8, Q9FUT0, Q9SR36, Q9LZG7, Q9STG2, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422, Q9T0G2",,Q9LQQ9; Q9FUS8; Q9SHH6; O23138; Q9C6C8; Q9XIF8; Q9SH30; Q766Z3; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q93VM8; Q9FUT0; Q9SR36; Q9LZG7; Q9STG2; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422; Q9T0G2
Biofilm formation - Vibrio cholerae,n/a,map05111,2,8,0.0439112463569292,0.0729443292423342,"Q42588, Q8W2B8",,Q42588; Q8W2B8
Aminobenzoate degradation,n/a,map00627,5,16,0.000602552923761529,0.00223895981145073,"Q9FR37, Q9LZF2, P32962, P32961, A0A1P8B760",,Q9FR37; Q9LZF2; P32962; P32961; A0A1P8B760
Styrene degradation,n/a,map00643,6,17,9.78581207773709E-05,0.000479776619922388,"Q9FR37, Q9ZRA2, P32962, P32961, Q9ZVQ3, A0A1P8B760",,Q9FR37; Q9ZRA2; P32962; P32961; Q9ZVQ3; A0A1P8B760
RNA polymerase,n/a,map03020,1,83,0.374181115739131,0.434493203473398,Q6NLH0,,Q6NLH0
Thiamine metabolism,n/a,map00730,3,35,0.14016375470436,0.19177443957612,"Q9FK35, Q9ASY9, Q9LIQ4",,Q9FK35; Q9ASY9; Q9LIQ4
Notch signaling pathway,n/a,map04330,3,28,0.0886185012148489,0.130888413928208,"O64668, Q9C5X9, Q9LE42",,O64668; Q9C5X9; Q9LE42
Bacterial secretion system,n/a,map03070,1,24,0.581383927901347,0.633421378238196,P37106,,P37106
Thyroid hormone signaling pathway,n/a,map04919,11,78,0.000233695902672587,0.000999935195677858,"Q9LQQ9, Q9XIK6, Q9FR53, Q9FVS6, O04539, Q9C5X9, Q39032, Q944C2, Q9SRH9, Q9LE42, O81020",,Q9LQQ9; Q9XIK6; Q9FR53; Q9FVS6; O04539; Q9C5X9; Q39032; Q944C2; Q9SRH9; Q9LE42; O81020
Phospholipase D signaling pathway,n/a,map04072,11,81,0.000313298319800039,0.0012567534873797,"Q9LQQ9, Q9SUI2, Q9FR53, Q9SSQ9, Q9LQ55, Q8L850, Q9M1K2, Q9SLG9, P93733, Q9T051, Q8L7L1",,Q9LQQ9; Q9SUI2; Q9FR53; Q9SSQ9; Q9LQ55; Q8L850; Q9M1K2; Q9SLG9; P93733; Q9T051; Q8L7L1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,n/a,map00563,2,35,0.362908552215292,0.424194433549662,"A0A178WNN3, A0A384L5L1",,A0A178WNN3; A0A384L5L1
Glutamatergic synapse,n/a,map04724,10,59,0.000117410399359741,0.000560079337486334,"Q9LQQ9, Q9SSQ9, Q9FMD9, F4KBM7, Q8LAS7, Q9LS47, P93733, Q9T051, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9SSQ9; Q9FMD9; F4KBM7; Q8LAS7; Q9LS47; P93733; Q9T051; Q9C5P6; Q9SUA6
Cell cycle - Caulobacter,n/a,map04112,2,31,0.312581521729772,0.378529252729363,"Q9C9T8, Q9LXJ0",,Q9C9T8; Q9LXJ0
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,8,54,0.00122006690977044,0.00406305301083931,"Q9LQQ9, Q9FR53, Q8LAS7, P42818, Q9LS47, Q9LT75, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9FR53; Q8LAS7; P42818; Q9LS47; Q9LT75; Q9C5P6; Q9SUA6
Th1 and Th2 cell differentiation,n/a,map04658,5,26,0.00378823487289694,0.0102079916804017,"Q9LQQ9, Q8LAS7, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q8LAS7; Q9LS47; Q9C5P6; Q9SUA6
Th17 cell differentiation,n/a,map04659,9,34,1.25526770919469E-05,7.77385090080219E-05,"Q9LQQ9, Q9FR53, P27323, Q8LAS7, P51818, P55737, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9FR53; P27323; Q8LAS7; P51818; P55737; Q9LS47; Q9C5P6; Q9SUA6
T cell receptor signaling pathway,n/a,map04660,6,34,0.00226369254638583,0.00671498713339662,"Q9LQQ9, Q9FVS6, Q8LAS7, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9FVS6; Q8LAS7; Q9LS47; Q9C5P6; Q9SUA6
Apoptosis - fly,n/a,map04214,4,27,0.0206443605298848,0.0389703704120285,"Q9LQQ9, O23138, Q9FKS4, Q9T0G2",,Q9LQQ9; O23138; Q9FKS4; Q9T0G2
Apoptosis - multiple species,n/a,map04215,3,6,0.00288240549209162,0.00807531062466937,"O23138, Q9M367, Q9T0G2",,O23138; Q9M367; Q9T0G2
Herpes simplex virus 1 infection,n/a,map05168,11,82,0.000344441139589843,0.00135097469194683,"Q9XFR5, Q38858, O23138, O81127, Q9FR53, O04151, P92966, Q9FMG4, Q9T0G2, O49733, P92965",,Q9XFR5; Q38858; O23138; O81127; Q9FR53; O04151; P92966; Q9FMG4; Q9T0G2; O49733; P92965
Ferroptosis,n/a,map04216,12,43,2.8386477732927E-07,3.28538578351581E-06,"Q9C6B2, Q9C7W4, F4KGN5, Q9SMX3, Q9FFI2, Q8LKS5, Q9FJX3, Q9SRH5, Q9SRL5, Q9SJD4, Q9SNV9, Q8W471",,Q9C6B2; Q9C7W4; F4KGN5; Q9SMX3; Q9FFI2; Q8LKS5; Q9FJX3; Q9SRH5; Q9SRL5; Q9SJD4; Q9SNV9; Q8W471
Adipocytokine signaling pathway,n/a,map04920,10,36,2.87831641620312E-06,2.16179935089298E-05,"Q9FR53, Q9C7W4, Q93ZH9, Q84VQ1, Q8LKS5, Q38997, Q8RWC9, P92958, Q9SJD4, Q8W471",,Q9FR53; Q9C7W4; Q93ZH9; Q84VQ1; Q8LKS5; Q38997; Q8RWC9; P92958; Q9SJD4; Q8W471
Photosynthesis,n/a,map00195,4,147,0.82196676292244,0.855912292954635,"O04090, Q9S9P8, Q9ZQG8, Q9M0V6",,O04090; Q9S9P8; Q9ZQG8; Q9M0V6
"Alanine, aspartate and glutamate metabolism",n/a,map00250,13,97,0.000104351260304213,0.000504602669690238,"Q42472, Q9LDV4, P50287, Q9FMD9, Q43314, Q9LV03, Q8VZC3, Q9S7A0, Q94CE5, P49078, P46643, Q94AL9, Q940M2",,Q42472; Q9LDV4; P50287; Q9FMD9; Q43314; Q9LV03; Q8VZC3; Q9S7A0; Q94CE5; P49078; P46643; Q94AL9; Q940M2
Arginine biosynthesis,n/a,map00220,7,66,0.0124766955091981,0.0257559854663563,"Q9SR52, Q9LDV4, Q9M8M7, Q9FMD9, Q43314, Q9S7A0, P46643",,Q9SR52; Q9LDV4; Q9M8M7; Q9FMD9; Q43314; Q9S7A0; P46643
Degradation of aromatic compounds,n/a,map01220,1,15,0.427242255677267,0.490460215460407,P92994,,P92994
Retinol metabolism,n/a,map00830,1,17,0.465786151008803,0.529541099214517,Q9SLD2,,Q9SLD2
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,18,89,2.5424999479661E-08,3.7395936734668E-07,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422
Drug metabolism - cytochrome P450,n/a,map00982,18,92,3.96321242590906E-08,5.5960559453836E-07,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422
Mineral absorption,n/a,map04978,7,29,0.000190844110197311,0.000874908712982476,"Q9C6B2, F4KGN5, Q93VM8, Q9SRL5, Q9STG2, O82089, Q9SNV9",,Q9C6B2; F4KGN5; Q93VM8; Q9SRL5; Q9STG2; O82089; Q9SNV9
Breast cancer,n/a,map05224,5,30,0.00646622203342929,0.0159620725720317,"Q9LQQ9, Q9FR53, Q9FVS6, P42818, Q9LT75",,Q9LQQ9; Q9FR53; Q9FVS6; P42818; Q9LT75
Chagas disease (American trypanosomiasis),n/a,map05142,3,28,0.0886185012148489,0.130888413928208,"Q9LQQ9, Q38858, O04151",,Q9LQQ9; Q38858; O04151
Long-term depression,n/a,map04730,1,19,0.50173678448181,0.561372693889315,Q9LQQ9,,Q9LQQ9
Other glycan degradation,n/a,map00511,2,30,0.299843602307576,0.366244953683648,"Q8LPJ3, Q9LFA6",,Q8LPJ3; Q9LFA6
Glycosaminoglycan degradation,n/a,map00531,1,11,0.341613133428146,0.404662537248777,Q9LFA6,,Q9LFA6
Glycosphingolipid biosynthesis - ganglio series,n/a,map00604,1,9,0.294112452490188,0.361748068742287,Q9LFA6,,Q9LFA6
Diterpenoid biosynthesis,n/a,map00904,5,40,0.0183967012961694,0.0357798102344231,"Q9FZ21, Q39103, Q9C971, Q9ZT84, Q39110",,Q9FZ21; Q39103; Q9C971; Q9ZT84; Q39110
Base excision repair,n/a,map03410,4,68,0.314205714647651,0.378548181810992,"Q24JK4, Q9LTW3, Q9SVL1, O49595",,Q24JK4; Q9LTW3; Q9SVL1; O49595
Chemical carcinogenesis,n/a,map05204,18,84,1.16814120907175E-08,1.87433566728332E-07,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9FUT0, Q9SR36, Q9LZG7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9FUT0; Q9SR36; Q9LZG7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422
Fatty acid elongation,n/a,map00062,7,59,0.00731961842688949,0.0172831124059665,"Q9MAM3, Q5XEP9, Q9FYL6, Q8L9C4, Q8VZB2, Q9M2U2, O65677",,Q9MAM3; Q5XEP9; Q9FYL6; Q8L9C4; Q8VZB2; Q9M2U2; O65677
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,4,30,0.0280815057043393,0.0498129221790542,"B6EXY6, P0C8Y0, Q9T0J9, Q9FR95",,B6EXY6; P0C8Y0; Q9T0J9; Q9FR95
Linoleic acid metabolism,n/a,map00591,2,14,0.102404694633313,0.146055988709332,"Q9CAG3, Q9LZA6",,Q9CAG3; Q9LZA6
Arachidonic acid metabolism,n/a,map00590,2,29,0.287066484887374,0.355559540930677,"Q9LZA6, Q8VYW6",,Q9LZA6; Q8VYW6
Type II diabetes mellitus,n/a,map04930,2,39,0.651513173082461,0.700103957680696,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Streptomycin biosynthesis,n/a,map00521,1,25,0.595715634891646,0.647038828051542,P42801,,P42801
Proximal tubule bicarbonate reclamation,n/a,map04964,3,14,0.0190216351551824,0.0364925935314097,"P93819, Q43314, Q9S7A0",,P93819; Q43314; Q9S7A0
Butanoate metabolism,n/a,map00650,4,34,0.0401832819769303,0.0678693709945282,"Q42472, Q8VZF1, Q94CE5, Q93YZ7",,Q42472; Q8VZF1; Q94CE5; Q93YZ7
C5-Branched dibasic acid metabolism,n/a,map00660,2,11,0.0711552628673202,0.108033581901781,"Q93YZ7, Q9ZW85",,Q93YZ7; Q9ZW85
Prodigiosin biosynthesis,n/a,map00333,1,11,0.341613133428146,0.404662537248777,Q9SVQ9,,Q9SVQ9
Biotin metabolism,n/a,map00780,2,28,0.274263389147781,0.343315519039599,"Q9SIE3, Q9SVQ9",,Q9SIE3; Q9SVQ9
Endocrine resistance,n/a,map01522,3,16,0.0257686202652741,0.0464098109879681,"Q9LQQ9, Q9FR53, P42818",,Q9LQQ9; Q9FR53; P42818
Glycosphingolipid biosynthesis - globo and isoglobo series,n/a,map00603,1,15,0.427242255677267,0.490460215460407,Q9FT97,,Q9FT97
Lipopolysaccharide biosynthesis,n/a,map00540,1,23,0.566544290317728,0.620124448006691,Q9SU91,,Q9SU91
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,2,10,0.0615709726406577,0.096813155198896,"Q9LQQ9, Q9FVS6",,Q9LQQ9; Q9FVS6
ErbB signaling pathway,n/a,map04012,4,13,0.00228084994839823,0.00670950026487147,"Q9LQQ9, Q9FR53, Q9FVS6, P42818",,Q9LQQ9; Q9FR53; Q9FVS6; P42818
Endometrial cancer,n/a,map05213,3,21,0.047471308830126,0.0775804260047892,"Q9LQQ9, Q9FVS6, Q9LT75",,Q9LQQ9; Q9FVS6; Q9LT75
Basal cell carcinoma,n/a,map05217,1,7,0.243185588260207,0.308793210992277,Q9FVS6,,Q9FVS6
Prolactin signaling pathway,n/a,map04917,2,10,0.0615709726406577,0.096813155198896,"Q9LQQ9, Q9FVS6",,Q9LQQ9; Q9FVS6
"Growth hormone synthesis, secretion and action",n/a,map04935,5,17,0.000757865609311136,0.00270228848572557,"Q9LQQ9, Q9FR53, Q9FVS6, Q9C5X9, Q9LE42",,Q9LQQ9; Q9FR53; Q9FVS6; Q9C5X9; Q9LE42
Circadian rhythm - fly,n/a,map04711,1,13,0.385918082914328,0.446652732028714,Q9FVS6,,Q9FVS6
IL-17 signaling pathway,n/a,map04657,11,29,6.88250407296378E-08,8.9982368065045E-07,"Q8H1U4, Q9LQQ9, Q9XFR5, Q9FVS6, P27323, P51818, P55737, F4JFN3, Q9SIF2, Q39025, Q9STX5",,Q8H1U4; Q9LQQ9; Q9XFR5; Q9FVS6; P27323; P51818; P55737; F4JFN3; Q9SIF2; Q39025; Q9STX5
Hypertrophic cardiomyopathy (HCM),n/a,map05410,4,14,0.0028535512336073,0.00805842868370703,"Q84VQ1, Q38997, Q8RWC9, P92958",,Q84VQ1; Q38997; Q8RWC9; P92958
Antifolate resistance,n/a,map01523,5,24,0.00280168311584409,0.00804060276335742,"Q84WV0, Q9ZV85, O65355, F4K2A1, Q94C74",,Q84WV0; Q9ZV85; O65355; F4K2A1; Q94C74
Chronic myeloid leukemia,n/a,map05220,1,22,0.551178724052008,0.607070482341214,Q9LQQ9,,Q9LQQ9
Taurine and hypotaurine metabolism,n/a,map00430,2,14,0.102404694633313,0.146055988709332,"Q42472, Q8VYW6",,Q42472; Q8VYW6
Monoterpenoid biosynthesis,n/a,map00902,2,8,0.0439112463569292,0.0729443292423342,"Q9M2E2, Q9ZUH5",,Q9M2E2; Q9ZUH5
Regulation of lipolysis in adipocytes,n/a,map04923,1,4,0.159825904633715,0.212099790735719,Q94AM5,,Q94AM5
TNF signaling pathway,n/a,map04668,1,7,0.243185588260207,0.308793210992277,Q9LQQ9,,Q9LQQ9
Thyroid cancer,n/a,map05216,1,9,0.294112452490188,0.361748068742287,Q9LQQ9,,Q9LQQ9
Melanoma,n/a,map05218,2,18,0.148489863932353,0.200064587664582,"Q9LQQ9, Q9LT75",,Q9LQQ9; Q9LT75
Bladder cancer,n/a,map05219,1,9,0.294112452490188,0.361748068742287,Q9LQQ9,,Q9LQQ9
Non-small cell lung cancer,n/a,map05223,1,17,0.465786151008803,0.529541099214517,Q9LQQ9,,Q9LQQ9
Dorso-ventral axis formation,n/a,map04320,1,4,0.159825904633715,0.212099790735719,Q9LQQ9,,Q9LQQ9
Relaxin signaling pathway,n/a,map04926,1,6,0.216360810318873,0.279763245577151,Q9LQQ9,,Q9LQQ9
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,4,29,0.0254484636921115,0.0461866718936522,"Q9LQQ9, Q9SSQ9, P93733, Q9T051",,Q9LQQ9; Q9SSQ9; P93733; Q9T051
GnRH secretion,n/a,map04929,1,4,0.159825904633715,0.212099790735719,Q9LQQ9,,Q9LQQ9
Cholinergic synapse,n/a,map04725,1,6,0.216360810318873,0.279763245577151,Q9LQQ9,,Q9LQQ9
Serotonergic synapse,n/a,map04726,1,7,0.243185588260207,0.308793210992277,Q9LQQ9,,Q9LQQ9
Vasopressin-regulated water reabsorption,n/a,map04962,3,28,0.0886185012148489,0.130888413928208,"Q9LNK1, O04486, Q9SIP0",,Q9LNK1; O04486; Q9SIP0
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.341613133428146,0.404662537248777,Q9S9P6,,Q9S9P6
Steroid hormone biosynthesis,n/a,map00140,3,5,0.00197174037009526,0.00600020991934161,"Q9FYL6, Q8L9C4, Q9SI62",,Q9FYL6; Q8L9C4; Q9SI62
JAK-STAT signaling pathway,n/a,map04630,3,12,0.0133908412874097,0.0273235085228649,"Q9FR53, Q9C5X9, Q9LE42",,Q9FR53; Q9C5X9; Q9LE42
Platelet activation,n/a,map04611,1,20,0.518794608013361,0.577711345831913,Q9LQQ9,,Q9LQQ9
Sulfur relay system,n/a,map04122,1,22,0.551178724052008,0.607070482341214,Q9S7A3,,Q9S7A3
Non-homologous end-joining,n/a,map03450,2,12,0.0811829716539552,0.121173737817531,"Q9LL84, Q682V0",,Q9LL84; Q682V0
Biosynthesis of siderophore group nonribosomal peptides,n/a,map01053,1,4,0.159825904633715,0.212099790735719,Q9S7H8,,Q9S7H8
Fat digestion and absorption,n/a,map04975,2,11,0.0711552628673202,0.108033581901781,"Q9SLD2, P46643",,Q9SLD2; P46643
Vitamin digestion and absorption,n/a,map04977,1,3,0.130047232775639,0.181091412898621,Q9M028,,Q9M028
Leishmaniasis,n/a,map05140,1,10,0.318276286736134,0.382148058564133,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,1,6,0.216360810318873,0.279763245577151,Q9LQQ9,,Q9LQQ9
Cholesterol metabolism,n/a,map04979,4,11,0.00138168544042699,0.00451606444880302,"F4I9G5, Q9SMX3, Q9FJX3, Q9SRH5",,F4I9G5; Q9SMX3; Q9FJX3; Q9SRH5
Biosynthesis of various secondary metabolites - part 2,n/a,map00998,1,3,0.130047232775639,0.181091412898621,Q9FVQ6,,Q9FVQ6
Cationic antimicrobial peptide (CAMP) resistance,n/a,map01503,1,2,0.0992133552396812,0.143534075408227,Q9SU91,,Q9SU91
Taste transduction,n/a,map04742,1,2,0.0992133552396812,0.143534075408227,P18064,,P18064
D-Glutamine and D-glutamate metabolism,n/a,map00471,2,7,0.0359316387462345,0.0614230919003428,"Q43314, Q9S7A0",,Q43314; Q9S7A0
Toll and Imd signaling pathway,n/a,map04624,4,20,0.00841834760996073,0.0188080804197224,"Q9CAB6, Q9FKT3, P35134, Q9C9Y7",,Q9CAB6; Q9FKT3; P35134; Q9C9Y7
Atrazine degradation,n/a,map00791,1,2,0.0992133552396812,0.143534075408227,Q9SR52,,Q9SR52
Caffeine metabolism,n/a,map00232,1,4,0.159825904633715,0.212099790735719,F4JLI5,,F4JLI5
Vancomycin resistance,n/a,map01502,1,1,0.067286889859609,0.104405591738206,Q9C9T8,,Q9C9T8
Peptidoglycan biosynthesis,n/a,map00550,1,1,0.067286889859609,0.104405591738206,Q9C9T8,,Q9C9T8
